Incident_ID,Month,Day,Year,Date,School,Victims_Killed,Victims_Wounded,Number_Victims,Shooter_Killed,Source,Number_News,Media_Attention,Reliability,Quarter,City,State,School_Level,Location,Location_Type,During_Classes,Time_Period,First_Shot,Duration_min,Summary,Narrative,Situation,GV_Type,Involves_Students_Staff,Targets,Accomplice,Accomplice_Narrative,Hostages,Barricade,Officer_Involved,Bullied,Domestic_Violence,Gang_Related,Active_Shooter_FBI,Multiple_Location,Preplanned,SRO_School,Security_Screening,Screening_Outcome,Shots_Fired,School_Lockdown,LAT,LNG,Campus_Type,Zipcode
20240421NYISB,4,21,2024,2024-04-21,I.S. 068 Isaac Bildersee,0,1,1,0,https://nypost.com/2024/04/21/us-news/14-year-old-boy-shot-in-foot-while-in-nyc-park-police-say/,5.0,Regional,4.0,Spring,Brooklyn,NY,Middle,Playground,Outside on School Property,No,Evening,17:00:00,1.0,Teen shot on the school playground,Teen shot on the school playground. Shooter fled before police arrived.,,,No,Victims Targeted,No,,No,No,No,No,No,,No,Outside,No,,,Outside/Off-Property,99,No,40.63532,-73.911325,Urban with fenced mini campus,11236
20240419LATIT,4,19,2024,2024-04-19,Tioga High School,0,0,0,0,"https://www.wafb.com/2024/04/19/student-arrested-after-allegedly-brandishing-firearm-tioga-high-school/
https://www.cenlanow.com/news/crime/17-year-old-arrested-after-brandishing-firearm-on-local-school-campus/",10.0,Regional,4.0,Spring,Tioga,LA,High,Parking Lot,Outside on School Property,Yes,School Start,08:46:00,1.0,Student pointed loaded handgun and threatened classmate in school parking lot,"On April 19, 2024, at approximately 8:46 AM, the Deputy School Resource Officer (SRO) at Tioga High School responded to a report of a student allegedly brandishing a firearm in the parking lot at another student. According to initial reports, a student was sitting in their vehicle and when another student passed the vehicle, the suspect pointed a handgun at the student. The student immediately reported the incident to school administration and the SRO responded.",Escalation of Dispute,Spontaneous,Yes,Victims Targeted,No,,No,No,No,,No,No,No,Outside,No,Yes,,Outside/Off-Property,0,No,31.381342,-92.424952,Multiple attached buildings,71360
20240418WASHS,4,18,2024,2024-04-18,Shadle Park High School,0,1,1,0,"https://www.kxly.com/news/witnesses-describe-gunfire-shooting-next-to-shadle-park-high-school/article_743f0766-fdeb-11ee-8e3c-5f8eae4eca91.html
https://www.spokesman.com/stories/2024/apr/18/police-officers-shoot-man-on-edge-of-shadle-park-h/",6.0,Regional,4.0,Spring,Spokane,WA,High,Parking Lot,Outside on School Property,No,Sport Event,18:15:00,1.0,Police fired 12 shots at fleeing suspect in school parking lot while track and baseball practice were taking place nearby,"At 4:30pm yesterday, Spokane WA police were called for a dispute between a tow truck driver and a vehicle owner. Before officers arrived, the man fired a shot at the tow truck and then drove away from the scene. Escalations of disputes are the most common reason for a shooting in public. The tow truck driver was not injured. At 6:15pm, the suspect was spotted near the baseball field of Shadle Park High while a game was being played. When the suspect fled, officers fired 12 shots at him. At least two stuck the suspect. Shooting took place in the school parking lot. Students were involved in sports activities taking place on both sides of the parking lot. Based on the evidence markers in the photo, the shots fired by the officer(s) were about 20 feet from the track.",Officer-Involved Shooting,Spontaneous,Yes,Victims Targeted,No,,No,No,Yes,No,No,No,No,Outside,No,,,Outside/Off-Property,12,Yes,47.699678,-117.439469,Multiple attached buildings,99205
20240416TNDUM,4,16,2024,2024-04-16,Douglass High School,1,1,2,0,"https://www.actionnews5.com/2024/04/16/teen-dead-another-injured-after-shooting-behind-douglass-community-center/
https://www.actionnews5.com/2024/04/17/16-year-old-dead-17-year-old-injured-after-shooting-behind-douglass-community-center/",2.0,Local,4.0,Spring,Memphis,TN,High,Parking Lot,Outside on School Property,Yes,Dismissal,15:53:00,1.0,Two students shot during fight at dismissal,One student was killed and another was wounded during a fight between the school and the neighboring community center at dismissal. Shooter fled.,Escalation of Dispute,,Yes,,,,No,No,No,No,No,,No,Outside,No,,,Outside/Off-Property,99,No,35.175511,-89.953567,Multiple attached buildings,38108
20240416NCVAC,4,16,2024,2024-04-16,Valor Preparatory Academy,0,0,0,1,"https://www.yahoo.com/news/concord-mom-arrested-bringing-gun-222244428.html
https://www.wsoctv.com/news/local/student-fatally-shoots-self-outside-concord-school-police-say/I4PUL2QUXZDIRIZIFKRXPEIUZE/",10.0,Regional,4.0,Spring,Concord,NC,6-12,Parking Lot,Outside on School Property,Yes,Lunch,12:15:00,1.0,Student commit suicide in parking lot with gun taken from parent's car after meeting with school administrators,"The Concord Police Department said a student shot and killed themselves outside their school on Tuesday. Officers said they were called to Valor Preparatory Academy on Ruben Link Road Northwest around 12:15 p.m. They said the student and a parent were meeting with school administrators. Investigators said the student and parent went to their vehicle, but the parent went back in the school to retrieve something. Police said that was when the student got a gun from inside the car and shot themselves. They died at the hospital. Mother arrested on May 1 for having a firearm in a gun free school zone.",Suicide/Attempted,Targeted,Yes,Victims Targeted,No,,No,No,No,,No,,No,Outside,No,,,Outside/Off-Property,1,,35.382811,-80.704589,Single building indoor hallway,28027
20240415LAJEJ,4,15,2024,2024-04-15,Jennings High School,0,0,0,0,"https://americanpress.com/2025/03/25/man-who-entered-jennings-high-fired-shots-sentenced-to-20-years/
https://www.theadvocate.com/acadiana/news/gunman-at-louisiana-had-earlier-stolen-two-vehicles/article_2133c5c4-fc07-11ee-896e-03c5526cd719.html
https://archive.is/tRQOH",3.0,Local,4.0,Spring,Jennings,LA,High,Hallway,Inside School Building,No,Before School,06:00:00,1.0,Man fired shot and threatened school staff before stealing car,"An armed man who entered Jennings High School through an open door and threatened employees before firing the gun into the air and fleeing has been sentenced to 20 years in prison after pleading guilty to multiple charges in the 31st Judicial District Court.  Dillion Michael Champagne, 38, of Duson pleaded guilty on March 12 to multiple charges including theft of a motor vehicle, aggravated burglary, attempted armed robbery, possession of a firearm by a convicted felon. Illegal possession of stolen things, illegal possession of stolen firearms, illegal discharge of a weapon, carrying a firearm on school property and simple criminal damage to property.  According to information released by the Jeff Davis Parish District Attorney’s Office on Monday, Champagne received 8 years at harbor labor for the theft of motor vehicle charge; 18 years at hard labor on the aggravated burglary charge; 18 years at hard labor to be served without benefit of probation, parole or suspension of sentence on the attempted armed robbery charge. In addition, Champagne received 10 years at hard labor without benefit of probation, parole or suspension of sentence  for the possession of a firearm by a convicted felon; 8 years at hard labor for illegal possession of stolen things, three years at hard labor for illegal possession of stolen firearms, two years at hard labor for illegal discharge of weapon; two years at hard labor for carrying a firearm on school property; two years at hard labor for simple criminal damage to property. Champagne entered Jennings High School in the early morning of April 15, 2024, after abandoning a stolen vehicle on the interstate nearby. He discharged a firearm into the air, threatened school employees with a handgun, and stole a set of car keys before fleeing into the woods. No students were present at the school during the incident.  Following an all-day search, Champagne was take into custody without incident after being seen walking on the Jaenke Bridge on La. 97. Police believe Champagne, who was wet at the time of arrest, had been hiding along Bayou Nezpique, which is a tributary of the Mermentau River.",Illegal Activity,Spontaneous,Yes,Random Shooting,No,,No,No,No,No,No,No,No,Hallway,No,,,Outside/Off-Property,1,No,30.24337,-92.651669,Multiple detached buildings,70546
20240415PAWEW,4,15,2024,2024-04-15,West Hazleton Elementary Middle School,0,0,0,0,https://www.pahomepage.com/news/shots-fired-behind-luzerne-county-school-juveniles-charged/,1.0,Local,3.0,Spring,West Hazleton,PA,K-8,Field (General),Outside on School Property,No,Evening,19:50:00,1.0,"Seven shots fired during fight between teens at baseball field, large group of kids were playing nearby","Seven shots fired during fight between teens at baseball field, large group of kids were playing nearby. Shooter fled before police arrived.",Escalation of Dispute,Targeted,Yes,Victims Targeted,No,,No,No,No,No,No,,No,Outside,No,,,Outside/Off-Property,7,No,40.960731,-76.00045,Multiple attached buildings,18202
20240415FLYOJ,4,15,2024,2024-04-15,Young Kids in Motion Academy,0,0,0,0,"https://www.news4jax.com/news/local/2024/04/15/school-bus-in-hogans-creek-hit-by-gunfire-no-injuries-reported-sources-say/
https://www.actionnewsjax.com/news/local/jso-searching-suspects-involved-shooting-that-led-school-bus-being-hit-by-bullet/GGCUNPA4FJHN7GPSSPHSA42UJM/",10.0,Regional,4.0,Spring,Jacksonville,FL,Middle,School Bus,School Bus,Yes,Dismissal,15:15:00,1.0,Bullet went through front windshield of school bus during drop off,"JSO said that as the school bus pulled into a nearby apartment complex, An adult woman and teenage boy were exchanging gunfire following a dispute and a bullet hit the front windshield of the bus. 30 students were on the bus and evaluated by EMS.",Escalation of Dispute,Spontaneous,Yes,Both,No,,No,No,No,No,No,,No,Outside,No,,,Outside/Off-Property,99,No,30.349286,-81.666067,,32209
20240413NCIRG,4,13,2024,2024-04-13,Irving Park Elementary School,0,0,0,0,"https://archive.is/vvbvl
https://www.wxii12.com/article/greensboro-man-charged-breaking-elementary-school-long-gun-officers-investigating-motive/60558875
https://www.wfmynews2.com/video/news/local/irvin-park-elementary-school-gcs-gun-suspect/83-01a79eba-fec4-4c83-83d7-60907b1c51cb",20.0,Regional,4.0,Spring,Greensboro,NC,Elementary,Hallway,Inside School Building,No,Not a School Day,06:15:00,1.0,"Man broke into school and roamed hallways holding a rifle, left before police arrived","On April 13, officers said a 26-year-old Jonathan Coley, broke into Irving Park Elementary School shortly before 6 a.m. Officers said they were called to the school around 6:10 a.m. in response to a burglary alarm. When police arrived, an officer spoke to the principal of the school and recommended she check the surveillance camera footage for any unusual activity. The officer also conducted a security sweep of the campus. On April 16, at around 10:40 a.m., the principal contacted the officer to inform him that she had reviewed the footage and it showed a man walking the interior of the building with a long gun, according to police. The footage also showed the car he drove to the campus. Police said the officer responded to the school at approximately 11 a.m. to review the footage. He also contacted a detective with the Criminal Intelligence Squad and sent images of the suspect for officials to identify the man. Around 12:45 p.m., officers said other special teams were called in to assist. Illicit drugs were found in the vehicle, resulting in additional charges. Coley was taken into custody under a no bond. Detectives also said they seized five firearms during the investigation. A federal criminal complaint by Terry M. Bryson, a task force officer with the Bureau of Alcohol, Tobacco, Firearms and Explosives, states that when investigators asked Coley why he was at the school with a gun, Coley “mentioned voices in his head and further described the sound and feeling of something bad.”",Psychosis,,No,,No,,No,No,No,No,No,No,Yes,Hallway,Yes,,,Failed,0,No,36.096245,-79.813931,Multiple detached buildings,27408
20240413WIMEM,4,13,2024,2024-04-13,Mendota Elementary School,0,0,0,0,https://madison.com/news/article_a0b27d40-fda1-11ee-b5a7-37bcbc1604b6.html,1.0,Local,3.0,Spring,Madison,WI,Elementary,Parking Lot,Outside on School Property,No,Not a School Day,,1.0,Shots fired during fight between two men in the school parking lot,Shots fired during fight between two men in the school parking lot. Men fled before police arrived. Police recovered multiple shell casings at the school.,Escalation of Dispute,Spontaneous,No,Victims Targeted,No,,No,No,No,No,No,,No,Outside,No,,,Outside/Off-Property,99,No,43.137023,-89.383268,Single building indoor hallway,53704
20240413MOBLB,4,13,2024,2024-04-13,Blue Springs High School,2,1,3,0,"https://www.kctv5.com/2024/04/14/shooting-outside-blue-springs-south-high-school-leaves-2-dead-1-injured/
https://fox4kc.com/news/2-killed-1-injured-in-blue-springs-shooting-at-wilbur-young-park/",5.0,Regional,4.0,Spring,Blue Springs,MO,High,Basketball Court,Outside on School Property,No,Night,22:31:00,1.0,"Two men fatally shot, one teen wounded near volleyball courts","According to police, three people were shot near the school’s volleyball courts. Two of the victims, a 19-year-old man and a 20-year-old man, were taken to an area hospital where they later died from their injuries. The third victim, a 17-year-old male, sustained non-life-threatening injuries. Police could not confirm if the 17-year-old is a Blue Springs School District student. It is unclear what led up to the shooting, but there were reportedly many witnesses.",,,,,,,No,No,No,No,No,,No,Outside,No,,,Outside/Off-Property,99,No,39.004679,-94.253236,Mega-school,64014
20240412FLCHP,4,12,2024,2024-04-12,Challenger Elementary School,0,0,0,1,https://www.fox35orlando.com/news/accidental-shooting-outside-brevard-county-school-prompts-shelter-in-place-officials-say,10.0,Regional,4.0,Spring,Port St. John,FL,Elementary,Front of School,Off School Property,Yes,Dismissal,13:20:00,1.0,Grandfather fatal shot himself inside vehicle in the pickup line while waiting for dismissal,"A man has died following an accidental shooting in the parent pick up line outside a Brevard County elementary school in Port St. John, deputies said. According to deputies, the car's occupants were headed to the Challenger 7 elementary school to pick up their grandchild when a firearm accidentally discharged around 1:20 p.m. When deputies arrived at the scene, the man was pronounced deceased from what they said appeared to be a gunshot wound. The accidental shooting that happened near Balfern Street outside the elementary school prompted a temporary shelter-in-place to be issued, school officials said Friday. ",Accidental,Spontaneous,Yes,Neither,No,,No,No,No,No,No,No,No,Outside,No,,,Outside/Off-Property,1,Yes,28.466654,-80.799272,Multiple detached buildings,32927
20240412TXWID,4,12,2024,2024-04-12,Wilmer Hutchins High School,0,1,1,0,"https://www.fox4news.com/news/dallas-isd-police-wilmer-hutchins-shooting
https://www.fox10phoenix.com/news/wilmer-hutchins-high-school-dallas-police",20.0,Regional,4.0,Spring,Dallas,TX,High,Classroom,Inside School Building,Yes,Morning Classes,10:30:00,30.0,"Student shot classmate inside classroom, fled and was found by police near the football field 30 minutes later",17-year-old student shot his classmate inside classroom. Teacher told him to leave the school. Shooter fled and was found by police near the football field 30 minutes later. School has metal detectors at the front door.,Escalation of Dispute,Targeted,Yes,Victims Targeted,No,,No,No,No,,No,No,No,Single Room,No,Yes,Metal Detectors Failed,Failed,1,Yes,32.657079,-96.729669,Single building indoor hallway,75241
20240311KSAMG,4,11,2024,2024-04-11,Amelia Earhart Elementary School,0,0,0,0,https://www.ksn.com/news/local/pellets-fired-at-two-goddard-school-buses/,1.0,Local,3.0,Spring,Goddard,KS,Elementary,School Bus,School Bus,Yes,Dismissal,15:00:00,1.0,Teens fired pellets at two school buses taking elementary school kids home,Teens fired pellets at two school buses taking elementary school kids home. Teens were identified and arrested the following day. No injuries.,Drive-by Shooting,Targeted,Yes,Random Shooting,Yes,Two teens,No,No,No,No,No,No,No,Outside,No,,,Outside/Off-Property,99,No,37.649424,-97.563394,Multiple detached buildings,67052
20240409NMPER,4,9,2024,2024-04-09,Pecos Elementary School,0,0,0,0,https://www.krqe.com/news/crime/gun-pulled-on-teacher-at-pecos-elementary-school/,1.0,Local,4.0,Spring,Roswell,NM,Elementary,Front of School,Outside on School Property,Yes,School Start,07:30:00,1.0,Person in a vehicle pointed a gun at a teacher outside the school,"According to Pecos Elementary School’s principal, a car drove by the school Tuesday morning, and from the car, a suspect yelled at a teacher walking in and pointed a gun at her. The incident took place early in the morning before school started. No shots were fired, and no one was injured. The school was placed on lockdown as a precaution, and the police were called. According to the school’s administrative office, the suspect is not affiliated with Pecos Elementary School.",Drive-by Shooting,Targeted,Yes,Victims Targeted,Yes,Shooter and driver,No,No,No,No,,No,No,Outside,No,,,Outside/Off-Property,0,Yes,33.371956,-104.513682,Single building indoor hallway,88203
20240404MOROR,4,4,2024,2024-04-04,Robinson Elementary School,0,1,1,0,https://www.kshb.com/news/crime/victim-injured-in-kcmo-shooting-thursday-near-raytown-elementary-school,1.0,Local,2.0,Spring,Raytown,MO,Elementary,Parking Lot,Outside on School Property,Yes,Lunch,12:50:00,1.0,Shooting in school parking lot,School went on lockdown after a shooting in the school parking lot. Photos show vehicle being towed away from the school. No other details.,,,Yes,,,,No,No,No,No,,,No,Outside,No,,,Outside/Off-Property,,Yes,39.000376,-94.443751,Single building indoor hallway,64133
20240403NMLYL,4,3,2024,2024-04-03,Lynn Middle School,1,0,1,0,"https://www.ktsm.com/news/docs-las-cruces-man-shoots-other-man-over-woman-near-lynn-middle-school/
https://www.ktsm.com/news/man-in-custody-after-shooting-near-lynn-middle-school-in-las-cruces/
https://www.koat.com/article/arrest-after-las-cruces-school-lockdown/60383079
https://kvia.com/news/abc-7-alert-center/2024/04/03/lynn-middle-school-on-lockdown-as-police-investigate-shooting/",10.0,Regional,4.0,Spring,Las Cruces,NM,Middle,Outside on School Property,Off School Property,No,Before School,06:00:00,1.0,School locked down after man shot woman 10 times and was found by police on the campus,"Police say man and his girlfriend were arguing when she called him for a ride. When he got here, police say, they started fighting in the street in front of the school. Police say man got out of the car, firing several shots before running towards the school, dropping the firearm and magazines on school property. They arrested the man on the northeast side of the campus. Las Cruces Public Schools stated there was no immediate threat to students or staff. The school was placed on lockdown as the Las Cruces Police Department investigated the shooting. Large amount of evidence was recovered on the school campus. Students who arrived at the campus were bused to an alternate location.",Domestic w/ Targeted Victim,Targeted,Yes,Victims Targeted,No,,No,No,No,No,Yes,No,No,Outside,No,,,Outside/Off-Property,10,Yes,32.307048,-106.752043,Multiple attached buildings,88001
20240402MACAC,4,2,2024,2024-04-02,Cambridge Rindge and Latin School,0,0,0,0,"https://www.nbcboston.com/news/local/officer-pulled-gun-from-holster-accidentally-fired-it-in-cambridge-school-bathroom-police-say/3328023/
https://www.nbcboston.com/news/local/school-resource-officer-accidentally-shoots-gun-in-bathroom-cambridge-police-say/3326608/
https://www.masslive.com/news/2024/04/mass-school-resource-officers-gun-fires-in-school-bathroom-police-say.html",10.0,Regional,4.0,Spring,Cambridge,MA,High,Bathroom,Inside School Building,Yes,Afternoon Classes,13:45:00,1.0,School police officer accidentally fired his gun inside the bathroom,School police officer accidentally fired his gun inside the bathroom during afternoon classes. School did not go on lockdown.,Accidental,Spontaneous,Yes,Neither,No,,No,No,Yes,No,No,No,No,Single Room,No,Yes,,,1,No,42.37423,-71.111469,Urban Street Standalone,2138
20240401FLELS,4,1,2024,2024-04-01,Elevation High School,0,0,0,0,https://www.wftv.com/news/local/former-elevation-high-student-accused-pointing-gun-students-over-dispute-with-girlfriend/2RXZ2OCZKJBZFIBDQXPPREPZZM/,3.0,Local,4.0,Spring,Sanford,FL,High,Front of School,Outside on School Property,Yes,School Start,09:00:00,1.0,Former student pointed gun and threatened other students in front of the school,Former student pointed gun and threatened students outside of the school. He was involved in an ongoing dispute with them and was at the school to pick-up his girlfriend. Arrested the following day.,Escalation of Dispute,Spontaneous,Yes,Victims Targeted,No,,No,No,No,No,No,No,No,Outside,No,Yes,,Outside/Off-Property,0,No,28.740854,-81.298803,Single building indoor hallway,32773
20240326GATUA,3,26,2024,2024-03-26,Turner County High School,0,0,0,0,https://www.walb.com/2024/03/26/1-arrested-after-shots-were-fired-near-turner-co-high-school/,1.0,Local,3.0,Spring,Ashburn,GA,High,Basketball Court,Outside on School Property,,,,,Shots fired on school tennis court,"Officials received reports of shots being fired in the Lamont Street area near the high school’s tennis courts. No one was injured in this incident. Two vehicles were seen leaving the area. After an investigation, officials were able to arrest one male. The suspect was taken to the Turner County Jail.",,,,,,,No,No,No,No,No,No,No,Outside,No,,,Outside/Off-Property,,,31.70526,-83.641519,Multiple attached buildings,31714
20240326MOCHC,3,26,2024,2024-03-26,Charleston Junior Senior High School,0,0,0,0,"https://www.kfvs12.com/2024/03/28/charleston-school-dist-superintendent-discusses-recent-school-shooting/
https://www.wpsdlocal6.com/news/public-safety-department-releases-details-on-shots-fired-at-charleston-missouri-school/article_0a06a43a-ebc6-11ee-8e3c-6f3d1c8d91b1.html",2.0,Local,4.0,Spring,Charleston,MO,High,Football Field/Track,Outside on School Property,Yes,Dismissal,15:00:00,1.0,Student fired gun during fight in the football stadium,"According to a news release from Charleston Department of Public Safety, officers were notified that a student had fired a gun at the school football field. The firearm was found nearby. The investigation found that there was an altercation in the men's restroom at the football field, a juvenile showed a handgun, and the gun discharged. The handgun was later found to have been reported stolen in Sikeston.",Escalation of Dispute,Spontaneous,Yes,Victims Targeted,No,,No,No,No,No,No,No,No,Outside,No,,,Outside/Off-Property,1,No,36.916045,-89.33475,Single building indoor hallway,63834
20240326NJWEN,3,26,2024,2024-03-26,West Side High School,0,2,2,0,"https://www.cbsnews.com/newyork/news/police-investigation-near-west-side-high-school-in-newark-n-j/
https://abc7ny.com/newark-shooting-teens-shot-west-side-high-school/14573837/
https://pix11.com/news/local-news/new-jersey/2-teens-shot-at-high-school-in-newark-officials/",10.0,Regional,4.0,Spring,Newark,NJ,High,Front of School,Outside on School Property,Yes,Dismissal,14:45:00,1.0,Two teens shot during dismissal,"Two teens, including a student, were shot outside West Side High School in Newark Tuesday afternoon, authorities said. Police are still searching for the gunman. Newark Public Safety Director Fritz Frage said police responded to the school at around 2:45 p.m., as students were beginning to be let out. Responding officers found a 17-year-old student and a 15-year-old who had been shot outside of the school. The two teens were rushed to University Hospital for treatment. The 17-year-old is said to be in critical condition, and the 15-year-old is in stable condition. The third victim was also injured while trying to escape from the scene. Student returned to the school building to lockdown.",,,Yes,,No,,No,No,No,No,No,,No,Outside,No,,,Outside/Off-Property,99,Yes,40.74171,-74.203727,Multiple detached buildings,7099
